"部門コード","部門名","商品コード","商品名","仕様・規格","単位","集計年月","総売上額","純売上額","原価計","総売上数","純売上数","明細数","粗利益","粗利率"
"DNK-E","電力機器事業部","E-00008617","NF63-CV 2P 15A AL(A)","","個","2024/12","12160","12160","8120","4.0000","4.0000","1","4040","33.2"
"DNK-E","電力機器事業部","E-00008620","NF63-CV 2P 15A AL(U)","","個","2024/05","134400","134400","121200","60.0000","60.0000","5","13200","9.8"
"DNK-E","電力機器事業部","E-00008620","NF63-CV 2P 15A AL(U)","","個","2024/06","26880","26880","24240","12.0000","12.0000","1","2640","9.8"
"DNK-E","電力機器事業部","E-00008621","NF63-CV 2P 20A AL(A)","","個","2024/07","6080","6080","4060","2.0000","2.0000","1","2020","33.2"
"DNK-E","電力機器事業部","E-00008621","NF63-CV 2P 20A AL(A)","","個","2024/12","18240","18240","12180","6.0000","6.0000","1","6060","33.2"
"DNK-E","電力機器事業部","E-00008625","NF63-CV 2P 30A AL(A)","","個","2024/05","3040","3040","2030","1.0000","1.0000","1","1010","33.2"
"DNK-E","電力機器事業部","E-00008625","NF63-CV 2P 30A AL(A)","","個","2024/07","3040","3040","2030","1.0000","1.0000","1","1010","33.2"
"DNK-E","電力機器事業部","E-00008625","NF63-CV 2P 30A AL(A)","","個","2024/08","91200","91200","60900","30.0000","30.0000","1","30300","33.2"
"DNK-E","電力機器事業部","E-00008625","NF63-CV 2P 30A AL(A)","","個","2024/10","130720","130720","87290","43.0000","43.0000","3","43430","33.2"
"DNK-E","電力機器事業部","E-00008625","NF63-CV 2P 30A AL(A)","","個","2024/11","51680","51680","34510","17.0000","17.0000","3","17170","33.2"
"DNK-E","電力機器事業部","E-00008625","NF63-CV 2P 30A AL(A)","","個","2024/12","12160","12160","8120","4.0000","4.0000","1","4040","33.2"
"DNK-E","電力機器事業部","E-00008625","NF63-CV 2P 30A AL(A)","","個","2025/01","60800","60800","40600","20.0000","20.0000","1","20200","33.2"
"DNK-E","電力機器事業部","E-00008628","NF63-CV 2P 30A AL(U)","","個","2024/12","3040","3040","2020","1.0000","1.0000","1","1020","33.6"
"DNK-E","電力機器事業部","E-00008629","NF63-CV 2P 40A AL(A)","","個","2024/05","3040","3040","2030","1.0000","1.0000","1","1010","33.2"
"DNK-E","電力機器事業部","E-00008629","NF63-CV 2P 40A AL(A)","","個","2025/01","3040","3040","2030","1.0000","1.0000","1","1010","33.2"
"DNK-E","電力機器事業部","E-00008633","NF63-CV 2P 50A AL(A)","","個","2024/05","5100","5100","4060","2.0000","2.0000","1","1040","20.4"
"DNK-E","電力機器事業部","E-00008633","NF63-CV 2P 50A AL(A)","","個","2024/06","12160","12160","8120","4.0000","4.0000","4","4040","33.2"
"DNK-E","電力機器事業部","E-00008633","NF63-CV 2P 50A AL(A)","","個","2024/07","14710","14710","10150","5.0000","5.0000","4","4560","31"
"DNK-E","電力機器事業部","E-00008633","NF63-CV 2P 50A AL(A)","","個","2024/10","18240","18240","12180","6.0000","6.0000","4","6060","33.2"
"DNK-E","電力機器事業部","E-00008633","NF63-CV 2P 50A AL(A)","","個","2024/11","12160","12160","8120","4.0000","4.0000","3","4040","33.2"
"DNK-E","電力機器事業部","E-00008633","NF63-CV 2P 50A AL(A)","","個","2024/12","54720","54720","36540","18.0000","18.0000","3","18180","33.2"
"DNK-E","電力機器事業部","E-00008633","NF63-CV 2P 50A AL(A)","","個","2025/01","6080","6080","4060","2.0000","2.0000","2","2020","33.2"
"DNK-E","電力機器事業部","E-00008633","NF63-CV 2P 50A AL(A)","","個","2025/02","3040","3040","2030","1.0000","1.0000","1","1010","33.2"
"DNK-E","電力機器事業部","E-00008661","NF63-CV 3P 20A AL(A)","","個","2024/05","3180","3180","2510","1.0000","1.0000","1","670","21.1"
"DNK-E","電力機器事業部","E-00008661","NF63-CV 3P 20A AL(A)","","個","2024/06","19080","19080","15060","6.0000","6.0000","2","4020","21.1"
"DNK-E","電力機器事業部","E-00008661","NF63-CV 3P 20A AL(A)","","個","2024/07","10760","10760","7530","3.0000","3.0000","2","3230","30"
"DNK-E","電力機器事業部","E-00008665","NF63-CV 3P 30A AL(A)","","個","2024/07","18950","18950","12550","5.0000","5.0000","2","6400","33.8"
"DNK-E","電力機器事業部","E-00008665","NF63-CV 3P 30A AL(A)","","個","2024/08","7580","7580","5020","2.0000","2.0000","1","2560","33.8"
"DNK-E","電力機器事業部","E-00008665","NF63-CV 3P 30A AL(A)","","個","2024/09","106120","106120","66430","28.0000","28.0000","2","39690","37.4"
"DNK-E","電力機器事業部","E-00008665","NF63-CV 3P 30A AL(A)","","個","2024/10","41690","41690","27610","11.0000","11.0000","2","14080","33.8"
"DNK-E","電力機器事業部","E-00008665","NF63-CV 3P 30A AL(A)","","個","2024/11","64430","64430","42670","17.0000","17.0000","2","21760","33.8"
"DNK-E","電力機器事業部","E-00008665","NF63-CV 3P 30A AL(A)","","個","2024/12","128860","128860","85340","34.0000","34.0000","3","43520","33.8"
"DNK-E","電力機器事業部","E-00008665","NF63-CV 3P 30A AL(A)","","個","2025/01","140230","140230","92870","37.0000","37.0000","2","47360","33.8"
"DNK-E","電力機器事業部","E-00008665","NF63-CV 3P 30A AL(A)","","個","2025/02","185710","185710","122990","49.0000","49.0000","3","62720","33.8"
"DNK-E","電力機器事業部","E-00008668","NF63-CV 3P 30A AL(U)","","個","2024/05","16620","16620","14940","6.0000","6.0000","6","1680","10.1"
"DNK-E","電力機器事業部","E-00008673","NF63-CV 3P 50A AL(A)","","個","2024/05","10150","10150","7530","3.0000","3.0000","2","2620","25.8"
"DNK-E","電力機器事業部","E-00008673","NF63-CV 3P 50A AL(A)","","個","2024/06","37900","37900","25100","10.0000","10.0000","2","12800","33.8"
"DNK-E","電力機器事業部","E-00008673","NF63-CV 3P 50A AL(A)","","個","2024/07","37290","37290","25100","10.0000","10.0000","4","12190","32.7"
"DNK-E","電力機器事業部","E-00008673","NF63-CV 3P 50A AL(A)","","個","2024/08","11370","11370","7530","3.0000","3.0000","1","3840","33.8"
"DNK-E","電力機器事業部","E-00008673","NF63-CV 3P 50A AL(A)","","個","2024/09","75800","75800","50200","20.0000","20.0000","2","25600","33.8"
"DNK-E","電力機器事業部","E-00008673","NF63-CV 3P 50A AL(A)","","個","2024/10","53060","53060","35140","14.0000","14.0000","5","17920","33.8"
"DNK-E","電力機器事業部","E-00008673","NF63-CV 3P 50A AL(A)","","個","2024/11","41690","41690","27610","11.0000","11.0000","3","14080","33.8"
"DNK-E","電力機器事業部","E-00008673","NF63-CV 3P 50A AL(A)","","個","2024/12","40470","40470","27610","11.0000","11.0000","2","12860","31.8"
"DNK-E","電力機器事業部","E-00008673","NF63-CV 3P 50A AL(A)","","個","2025/02","18950","18950","12550","5.0000","5.0000","1","6400","33.8"
"DNK-E","電力機器事業部","E-00008697","NF63-CV 2P 15A AL-SLT(A)","","個","2024/05","2880","2880","2320","1.0000","1.0000","1","560","19.4"
"DNK-E","電力機器事業部","E-00008697","NF63-CV 2P 15A AL-SLT(A)","","個","2024/07","30870","30870","20880","9.0000","9.0000","4","9990","32.4"
"DNK-E","電力機器事業部","E-00008697","NF63-CV 2P 15A AL-SLT(A)","","個","2024/11","3430","3430","2320","1.0000","1.0000","1","1110","32.4"
"DNK-E","電力機器事業部","E-00008700","NF63-CV 2P 15A AL-SLT(U)","","個","2024/05","92160","92160","82800","36.0000","36.0000","6","9360","10.2"
"DNK-E","電力機器事業部","E-00008701","NF63-CV 2P 20A AL-SLT(A)","","個","2024/05","23040","23040","18560","8.0000","8.0000","1","4480","19.4"
"DNK-E","電力機器事業部","E-00008701","NF63-CV 2P 20A AL-SLT(A)","","個","2024/12","14400","14400","11600","5.0000","5.0000","1","2800","19.4"
"DNK-E","電力機器事業部","E-00008705","NF63-CV 2P 30A AL-SLT(A)","","個","2024/05","5760","5760","4640","2.0000","2.0000","1","1120","19.4"
"DNK-E","電力機器事業部","E-00008713","NF63-CV 2P 50A AL-SLT(A)","","個","2024/06","10290","10290","6960","3.0000","3.0000","3","3330","32.4"
"DNK-E","電力機器事業部","E-00008713","NF63-CV 2P 50A AL-SLT(A)","","個","2024/07","3430","3430","2320","1.0000","1.0000","1","1110","32.4"
"DNK-E","電力機器事業部","E-00008713","NF63-CV 2P 50A AL-SLT(A)","","個","2024/12","3430","3430","2320","1.0000","1.0000","1","1110","32.4"
"DNK-E","電力機器事業部","E-00008736","NF63-CV 3P 10A AL-SLT(U)","","個","2024/11","12360","12360","11120","4.0000","4.0000","1","1240","10"
"DNK-E","電力機器事業部","E-00008740","NF63-CV 3P 15A AL-SLT(U)","","個","2024/11","27810","27810","25020","9.0000","9.0000","1","2790","10"
"DNK-E","電力機器事業部","E-00008740","NF63-CV 3P 15A AL-SLT(U)","","個","2024/12","15450","15450","13900","5.0000","5.0000","1","1550","10"
"DNK-E","電力機器事業部","E-00008741","NF63-CV 3P 20A AL-SLT(A)","","個","2024/05","3510","3510","2800","1.0000","1.0000","1","710","20.2"
"DNK-E","電力機器事業部","E-00008741","NF63-CV 3P 20A AL-SLT(A)","","個","2024/07","33520","33520","22400","8.0000","8.0000","3","11120","33.2"
"DNK-E","電力機器事業部","E-00008741","NF63-CV 3P 20A AL-SLT(A)","","個","2024/08","4230","4230","3350","1.0000","1.0000","1","880","20.8"
"DNK-E","電力機器事業部","E-00008741","NF63-CV 3P 20A AL-SLT(A)","","個","2025/03","14040","14040","11200","4.0000","4.0000","1","2840","20.2"
"DNK-E","電力機器事業部","E-00008744","NF63-CV 3P 20A AL-SLT(U)","","個","2024/07","89610","89610","77400","29.0000","29.0000","10","12210","13.6"
"DNK-E","電力機器事業部","E-00008744","NF63-CV 3P 20A AL-SLT(U)","","個","2024/08","40170","40170","36140","13.0000","13.0000","3","4030","10"
"DNK-E","電力機器事業部","E-00008744","NF63-CV 3P 20A AL-SLT(U)","","個","2024/09","27810","27810","25020","9.0000","9.0000","2","2790","10"
"DNK-E","電力機器事業部","E-00008744","NF63-CV 3P 20A AL-SLT(U)","","個","2024/10","105060","105060","94520","34.0000","34.0000","8","10540","10"
"DNK-E","電力機器事業部","E-00008745","NF63-CV 3P 30A AL-SLT(A)","","個","2024/06","7020","7020","5600","2.0000","2.0000","2","1420","20.2"
"DNK-E","電力機器事業部","E-00008745","NF63-CV 3P 30A AL-SLT(A)","","個","2024/07","12570","12570","8400","3.0000","3.0000","2","4170","33.2"
"DNK-E","電力機器事業部","E-00008748","NF63-CV 3P 30A AL-SLT(U)","","個","2024/09","3090","3090","2780","1.0000","1.0000","1","310","10"
"DNK-E","電力機器事業部","E-00008748","NF63-CV 3P 30A AL-SLT(U)","","個","2024/10","3090","3090","2780","1.0000","1.0000","1","310","10"
"DNK-E","電力機器事業部","E-00008748","NF63-CV 3P 30A AL-SLT(U)","","個","2024/11","32930","32930","29630","11.0000","11.0000","2","3300","10"
"DNK-E","電力機器事業部","E-00008748","NF63-CV 3P 30A AL-SLT(U)","","個","2025/03","6180","6180","5560","2.0000","2.0000","1","620","10"
"DNK-E","電力機器事業部","E-00008752","NF63-CV 3P 40A AL-SLT(U)","","個","2024/07","101970","101970","90820","33.0000","33.0000","6","11150","10.9"
"DNK-E","電力機器事業部","E-00008752","NF63-CV 3P 40A AL-SLT(U)","","個","2024/09","21630","21630","19460","7.0000","7.0000","1","2170","10"
"DNK-E","電力機器事業部","E-00008752","NF63-CV 3P 40A AL-SLT(U)","","個","2024/10","49440","49440","44480","16.0000","16.0000","2","4960","10"
"DNK-E","電力機器事業部","E-00008753","NF63-CV 3P 50A AL-SLT(A)","","個","2024/05","7020","7020","5600","2.0000","2.0000","1","1420","20.2"
"DNK-E","電力機器事業部","E-00008753","NF63-CV 3P 50A AL-SLT(A)","","個","2024/07","40540","40540","28000","10.0000","10.0000","6","12540","30.9"
"DNK-E","電力機器事業部","E-00008753","NF63-CV 3P 50A AL-SLT(A)","","個","2024/12","7020","7020","5600","2.0000","2.0000","1","1420","20.2"
"DNK-E","電力機器事業部","E-00008756","NF63-CV 3P 50A AL-SLT(U)","","個","2024/05","18540","18540","16680","6.0000","6.0000","6","1860","10"
"DNK-E","電力機器事業部","E-00008756","NF63-CV 3P 50A AL-SLT(U)","","個","2024/07","102540","102540","92250","33.0000","33.0000","6","10290","10"
"DNK-E","電力機器事業部","E-00008756","NF63-CV 3P 50A AL-SLT(U)","","個","2024/08","46350","46350","41700","15.0000","15.0000","3","4650","10"
"DNK-E","電力機器事業部","E-00008756","NF63-CV 3P 50A AL-SLT(U)","","個","2024/10","3090","3090","2780","1.0000","1.0000","1","310","10"
"DNK-E","電力機器事業部","E-00008756","NF63-CV 3P 50A AL-SLT(U)","","個","2024/11","33990","33990","30580","11.0000","11.0000","1","3410","10"
"DNK-E","電力機器事業部","E-00008756","NF63-CV 3P 50A AL-SLT(U)","","個","2025/02","3090","3090","2780","1.0000","1.0000","1","310","10"
"DNK-E","電力機器事業部","E-00008756","NF63-CV 3P 50A AL-SLT(U)","","個","2025/03","30900","30900","27800","10.0000","10.0000","3","3100","10"
"DNK-E","電力機器事業部","E-00008817","NF63-CV 3P 15A AX-SLT(A)","","個","2024/09","21250","21250","13700","5.0000","5.0000","1","7550","35.5"
"DNK-E","電力機器事業部","E-00008817","NF63-CV 3P 15A AX-SLT(A)","","個","2024/11","13760","13760","10960","4.0000","4.0000","1","2800","20.3"
"DNK-E","電力機器事業部","E-00008821","NF63-CV 3P 20A AX-SLT(A)","","個","2024/05","37840","37840","30140","11.0000","11.0000","1","7700","20.3"
"DNK-E","電力機器事業部","E-00008821","NF63-CV 3P 20A AX-SLT(A)","","個","2024/07","3440","3440","2740","1.0000","1.0000","1","700","20.3"
"DNK-E","電力機器事業部","E-00008821","NF63-CV 3P 20A AX-SLT(A)","","個","2024/09","51000","51000","32880","12.0000","12.0000","1","18120","35.5"
"DNK-E","電力機器事業部","E-00008825","NF63-CV 3P 30A AX-SLT(A)","","個","2024/05","24080","24080","19180","7.0000","7.0000","2","4900","20.3"
"DNK-E","電力機器事業部","E-00008825","NF63-CV 3P 30A AX-SLT(A)","","個","2024/06","27520","27520","21920","8.0000","8.0000","1","5600","20.3"
"DNK-E","電力機器事業部","E-00008829","NF63-CV 3P 40A AX-SLT(A)","","個","2024/05","20640","20640","16440","6.0000","6.0000","2","4200","20.3"
"DNK-E","電力機器事業部","E-00008829","NF63-CV 3P 40A AX-SLT(A)","","個","2024/06","3440","3440","2740","1.0000","1.0000","1","700","20.3"
"DNK-E","電力機器事業部","E-00008829","NF63-CV 3P 40A AX-SLT(A)","","個","2024/11","6880","6880","5480","2.0000","2.0000","1","1400","20.3"
"DNK-E","電力機器事業部","E-00008833","NF63-CV 3P 50A AX-SLT(A)","","個","2024/05","10320","10320","8220","3.0000","3.0000","1","2100","20.3"
"DNK-E","電力機器事業部","E-00008833","NF63-CV 3P 50A AX-SLT(A)","","個","2024/06","24080","24080","19180","7.0000","7.0000","1","4900","20.3"
"DNK-E","電力機器事業部","E-00008833","NF63-CV 3P 50A AX-SLT(A)","","個","2024/07","10320","10320","8220","3.0000","3.0000","1","2100","20.3"
"DNK-E","電力機器事業部","E-00008845","NF400-CW 2P 250A AL-SLT(A)","","個","2024/05","114800","114800","70040","4.0000","4.0000","2","44760","39"
"DNK-E","電力機器事業部","E-00008845","NF400-CW 2P 250A AL-SLT(A)","","個","2024/06","57400","57400","37280","2.0000","2.0000","1","20120","35.1"
"DNK-E","電力機器事業部","E-00008845","NF400-CW 2P 250A AL-SLT(A)","","個","2024/07","114800","114800","74560","4.0000","4.0000","2","40240","35.1"
"DNK-E","電力機器事業部","E-00008845","NF400-CW 2P 250A AL-SLT(A)","","個","2024/12","57400","57400","37280","2.0000","2.0000","1","20120","35.1"
"DNK-E","電力機器事業部","E-00008857","NF400-CW 2P 400A AL-SLT(A)","","個","2024/07","57400","57400","37280","2.0000","2.0000","1","20120","35.1"
"DNK-E","電力機器事業部","E-00008857","NF400-CW 2P 400A AL-SLT(A)","","個","2024/11","57400","57400","37280","2.0000","2.0000","1","20120","35.1"
"DNK-E","電力機器事業部","E-00008864","NF400-CW 3P 250A AL-SLT(U)","","個","2024/08","49660","49660","44760","2.0000","2.0000","2","4900","9.9"
"DNK-E","電力機器事業部","E-00008864","NF400-CW 3P 250A AL-SLT(U)","","個","2025/03","24830","24830","22380","1.0000","1.0000","1","2450","9.9"
"DNK-E","電力機器事業部","E-00008865","NF400-CW 3P 300A AL-SLT(A)","","個","2024/06","33300","33300","22540","1.0000","1.0000","1","10760","32.3"
"DNK-E","電力機器事業部","E-00008865","NF400-CW 3P 300A AL-SLT(A)","","個","2024/12","104250","104250","67620","3.0000","3.0000","1","36630","35.1"
"DNK-E","電力機器事業部","E-00008868","NF400-CW 3P 300A AL-SLT(U)","","個","2024/07","48120","48120","43590","2.0000","2.0000","2","4530","9.4"
"DNK-E","電力機器事業部","E-00008868","NF400-CW 3P 300A AL-SLT(U)","","個","2024/09","24830","24830","22380","1.0000","1.0000","1","2450","9.9"
"DNK-E","電力機器事業部","E-00008869","NF400-CW 3P 350A AL-SLT(A)","","個","2024/07","34750","34750","22540","1.0000","1.0000","1","12210","35.1"
"DNK-E","電力機器事業部","E-00008869","NF400-CW 3P 350A AL-SLT(A)","","個","2024/08","37470","37470","28940","1.0000","1.0000","1","8530","22.8"
"DNK-E","電力機器事業部","E-00008873","NF400-CW 3P 400A AL-SLT(A)","","個","2024/06","33300","33300","22540","1.0000","1.0000","1","10760","32.3"
"DNK-E","電力機器事業部","E-00008873","NF400-CW 3P 400A AL-SLT(A)","","個","2024/07","34350","34350","22250","1.0000","1.0000","1","12100","35.2"
"DNK-E","電力機器事業部","E-00008873","NF400-CW 3P 400A AL-SLT(A)","","個","2024/12","104250","104250","67620","3.0000","3.0000","1","36630","35.1"
"DNK-E","電力機器事業部","E-00008876","NF400-CW 3P 400A AL-SLT(U)","","個","2024/07","818670","818670","738540","33.0000","33.0000","6","80130","9.8"
"DNK-E","電力機器事業部","E-00008876","NF400-CW 3P 400A AL-SLT(U)","","個","2024/08","248300","248300","223800","10.0000","10.0000","2","24500","9.9"
"DNK-E","電力機器事業部","E-00008876","NF400-CW 3P 400A AL-SLT(U)","","個","2024/09","173810","173810","156660","7.0000","7.0000","1","17150","9.9"
"DNK-E","電力機器事業部","E-00008876","NF400-CW 3P 400A AL-SLT(U)","","個","2024/10","446940","446940","402840","18.0000","18.0000","4","44100","9.9"
"DNK-E","電力機器事業部","E-00008876","NF400-CW 3P 400A AL-SLT(U)","","個","2025/04","49660","49660","44760","2.0000","2.0000","1","4900","9.9"
"DNK-E","電力機器事業部","E-00008921","NF630-CW 3P 500A AL-SLT(A)","","個","2024/07","138800","138800","89270","2.0000","2.0000","2","49530","35.7"
"DNK-E","電力機器事業部","E-00008921","NF630-CW 3P 500A AL-SLT(A)","","個","2024/11","72320","72320","46600","1.0000","1.0000","1","25720","35.6"
"DNK-E","電力機器事業部","E-00008925","NF630-CW 3P 600A AL-SLT(A)","","個","2024/05","135940","135940","87200","2.0000","2.0000","1","48740","35.9"
"DNK-E","電力機器事業部","E-00008925","NF630-CW 3P 600A AL-SLT(A)","","個","2024/10","139200","139200","89560","2.0000","2.0000","1","49640","35.7"
"DNK-E","電力機器事業部","E-00008928","NF630-CW 3P 600A AL-SLT(U)","","個","2024/07","1430860","1430860","1289630","29.0000","29.0000","6","141230","9.9"
"DNK-E","電力機器事業部","E-00008928","NF630-CW 3P 600A AL-SLT(U)","","個","2024/08","592080","592080","533640","12.0000","12.0000","2","58440","9.9"
"DNK-E","電力機器事業部","E-00008928","NF630-CW 3P 600A AL-SLT(U)","","個","2024/09","197360","197360","177880","4.0000","4.0000","1","19480","9.9"
"DNK-E","電力機器事業部","E-00008928","NF630-CW 3P 600A AL-SLT(U)","","個","2024/10","246700","246700","222350","5.0000","5.0000","2","24350","9.9"
"DNK-E","電力機器事業部","E-00009429","NF125-SV 3P MB (A)","","個","2024/05","9330","9330","5990","1.0000","1.0000","1","3340","35.8"
"DNK-E","電力機器事業部","E-00009429","NF125-SV 3P MB (A)","","個","2024/10","18660","18660","11980","2.0000","2.0000","2","6680","35.8"
"DNK-E","電力機器事業部","E-00009429","NF125-SV 3P MB (A)","","個","2024/11","9330","9330","5990","1.0000","1.0000","1","3340","35.8"
"DNK-E","電力機器事業部","E-00009429","NF125-SV 3P MB (A)","","個","2024/12","9330","9330","5990","1.0000","1.0000","1","3340","35.8"
"DNK-E","電力機器事業部","E-00009429","NF125-SV 3P MB (A)","","個","2025/01","18660","18660","11980","2.0000","2.0000","2","6680","35.8"
"DNK-E","電力機器事業部","E-00009429","NF125-SV 3P MB (A)","","個","2025/02","9330","9330","5990","1.0000","1.0000","1","3340","35.8"
"DNK-E","電力機器事業部","E-00009433","NF250-SV 3P MB (A)","","個","2024/08","17280","17280","11150","1.0000","1.0000","1","6130","35.5"
"DNK-E","電力機器事業部","E-00009437","NF32-SV 3P MB (A)","","個","2024/05","8820","8820","5680","4.0000","4.0000","4","3140","35.6"
"DNK-E","電力機器事業部","E-00009437","NF32-SV 3P MB (A)","","個","2024/06","8840","8840","5680","4.0000","4.0000","4","3160","35.7"
"DNK-E","電力機器事業部","E-00009437","NF32-SV 3P MB (A)","","個","2024/07","2210","2210","1420","1.0000","1.0000","1","790","35.7"
"DNK-E","電力機器事業部","E-00009437","NF32-SV 3P MB (A)","","個","2024/08","6630","6630","4260","3.0000","3.0000","2","2370","35.7"
"DNK-E","電力機器事業部","E-00009437","NF32-SV 3P MB (A)","","個","2024/10","11050","11050","7100","5.0000","5.0000","5","3950","35.7"
"DNK-E","電力機器事業部","E-00009437","NF32-SV 3P MB (A)","","個","2024/11","4420","4420","2840","2.0000","2.0000","2","1580","35.7"
"DNK-E","電力機器事業部","E-00009437","NF32-SV 3P MB (A)","","個","2024/12","11050","11050","7100","5.0000","5.0000","4","3950","35.7"
"DNK-E","電力機器事業部","E-00009437","NF32-SV 3P MB (A)","","個","2025/01","8840","8840","5680","4.0000","4.0000","4","3160","35.7"
"DNK-E","電力機器事業部","E-00009437","NF32-SV 3P MB (A)","","個","2025/02","4420","4420","2840","2.0000","2.0000","2","1580","35.7"
"DNK-E","電力機器事業部","E-00009440","NF32-SV 3P MB (U)","","個","2024/10","21250","21250","19110","7.0000","7.0000","4","2140","10.1"
"DNK-E","電力機器事業部","E-00009440","NF32-SV 3P MB (U)","","個","2024/11","10690","10690","9610","5.0000","5.0000","5","1080","10.1"
"DNK-E","電力機器事業部","E-00009441","NF63-CV 3P MB (A)","","個","2024/05","5720","5720","3680","2.0000","2.0000","2","2040","35.7"
"DNK-E","電力機器事業部","E-00009441","NF63-CV 3P MB (A)","","個","2024/10","2860","2860","1840","1.0000","1.0000","1","1020","35.7"
"DNK-E","電力機器事業部","E-00009441","NF63-CV 3P MB (A)","","個","2024/11","2860","2860","1840","1.0000","1.0000","1","1020","35.7"
"DNK-E","電力機器事業部","E-00009441","NF63-CV 3P MB (A)","","個","2024/12","2860","2860","1840","1.0000","1.0000","1","1020","35.7"
"DNK-E","電力機器事業部","E-00009441","NF63-CV 3P MB (A)","","個","2025/01","2860","2860","1840","1.0000","1.0000","1","1020","35.7"
"DNK-E","電力機器事業部","E-00009441","NF63-CV 3P MB (A)","","個","2025/02","2860","2860","1840","1.0000","1.0000","1","1020","35.7"
"DNK-E","電力機器事業部","E-00009444","NF63-CV 3P MB (U)","","個","2024/11","2030","2030","1830","1.0000","1.0000","1","200","9.9"
"DNK-E","電力機器事業部","E-00009448","NF63-SVF 3P MB (U)","","個","2024/10","16500","16500","12050","5.0000","5.0000","2","4450","27"
"DNK-E","電力機器事業部","E-00009453","NF63-SV MB 3P (A)","","個","2024/10","3160","3160","2430","1.0000","1.0000","1","730","23.1"
"DNK-E","電力機器事業部","E-00009456","NF63-SV MB 3P (U)","","個","2024/10","9900","9900","7230","3.0000","3.0000","2","2670","27"
"DNK-E","電力機器事業部","E-00009605","NF32-SV 3P 30A B (A)","","個","2024/11","9210","9210","5850","3.0000","3.0000","1","3360","36.5"
"DNK-E","電力機器事業部","E-00009633","NF63-SV 2P 15A B (A)","","個","2024/11","6440","6440","4280","2.0000","2.0000","1","2160","33.5"
"DNK-E","電力機器事業部","E-00009637","NF63-SV 2P 20A B (A)","","個","2024/11","3220","3220","2140","1.0000","1.0000","1","1080","33.5"
"DNK-E","電力機器事業部","E-00009689","NF63-SV 3P 50A B (A)","","個","2024/11","4430","4430","2960","1.0000","1.0000","1","1470","33.2"
"DNK-E","電力機器事業部","E-00010745","NF63-SV 2P 15A B AL(A)","","個","2024/08","8300","8300","5620","2.0000","2.0000","2","2680","32.3"
"DNK-E","電力機器事業部","E-00010745","NF63-SV 2P 15A B AL(A)","","個","2025/04","18460","18460","12500","4.0000","4.0000","2","5960","32.3"
"DNK-E","電力機器事業部","E-00010749","NF63-SV 2P 20A B AL(A)","","個","2024/08","8300","8300","5620","2.0000","2.0000","2","2680","32.3"
"DNK-E","電力機器事業部","E-00010749","NF63-SV 2P 20A B AL(A)","","個","2025/04","8920","8920","6040","2.0000","2.0000","2","2880","32.3"
"DNK-E","電力機器事業部","E-00010753","NF63-SV 2P 30A B AL(A)","","個","2025/04","4770","4770","3230","1.0000","1.0000","1","1540","32.3"
"DNK-E","電力機器事業部","E-00010789","NF63-SV 3P 20A B AL(A)","","個","2024/08","26800","26800","18150","5.0000","5.0000","1","8650","32.3"
"DNK-E","電力機器事業部","E-00010789","NF63-SV 3P 20A B AL(A)","","個","2025/04","12320","12320","8340","2.0000","2.0000","1","3980","32.3"
"DNK-E","電力機器事業部","E-00010793","NF63-SV 3P 30A B AL(A)","","個","2024/08","5360","5360","3630","1.0000","1.0000","1","1730","32.3"
"DNK-E","電力機器事業部","E-00010797","NF63-SV 3P 40A B AL(A)","","個","2024/08","5360","5360","3630","1.0000","1.0000","1","1730","32.3"
"DNK-E","電力機器事業部","E-00010801","NF63-SV 3P 50A B AL(A)","","個","2024/08","42880","42880","29040","8.0000","8.0000","3","13840","32.3"
"DNK-E","電力機器事業部","E-00010801","NF63-SV 3P 50A B AL(A)","","個","2025/04","12320","12320","8340","2.0000","2.0000","2","3980","32.3"
"DNK-E","電力機器事業部","E-00010869","NF63-SV 2P 20A B AL-SLT(A)","","個","2025/03","4540","4540","3100","1.0000","1.0000","1","1440","31.7"
"DNK-E","電力機器事業部","E-00012337","NF400-SEW 3P 400A調 B (A)","","個","2024/10","46850","46850","31390","1.0000","1.0000","1","15460","33"
"DNK-E","電力機器事業部","E-00013136","NF400-SW 3P 300A B AL-SLT(U)","","個","2024/06","34810","34810","27860","1.0000","1.0000","1","6950","20"
"DNK-E","電力機器事業部","E-00013777","NF125-CV 2P 75A B (A)","","個","2024/09","5400","5400","3630","1.0000","1.0000","1","1770","32.8"
"DNK-E","電力機器事業部","E-00013785","NF125-CV 3P 100A B (A)","","個","2024/09","15760","15760","10660","2.0000","2.0000","1","5100","32.4"
"DNK-E","電力機器事業部","E-00013785","NF125-CV 3P 100A B (A)","","個","2024/11","15760","15760","10660","2.0000","2.0000","1","5100","32.4"
"DNK-E","電力機器事業部","E-00013797","NF125-CV 3P 75A B (A)","","個","2024/11","15760","15760","10660","2.0000","2.0000","1","5100","32.4"
"DNK-E","電力機器事業部","E-00013837","NF250-CV 3P 150A B (A)","","個","2024/11","14850","14850","9980","1.0000","1.0000","1","4870","32.8"
"DNK-E","電力機器事業部","E-00013845","NF250-CV 3P 200A B (A)","","個","2024/11","14850","14850","9980","1.0000","1.0000","1","4870","32.8"
"DNK-E","電力機器事業部","E-00013849","NF250-CV 3P 225A B (A)","","個","2024/11","44550","44550","29940","3.0000","3.0000","1","14610","32.8"
